company;contract;month;year;lines
PeruTel;Control;2;2021;92336
PeruTel;Prepaid;2;2021;94354
PeruTel;Control;2;2021;106202
PeruTel;Control;2;2021;114749
PeruTel;Prepaid;2;2021;115202
PeruTel;Prepaid;2;2021;119205
PeruTel;Control;2;2021;130823
PeruTel;Control;2;2021;135020
PeruTel;Prepaid;2;2021;142960
PeruTel;Prepaid;2;2021;159253
PeruTel;Postpaid;2;2021;159878
PeruTel;Prepaid;2;2021;166657
PeruTel;Control;2;2021;169957
PeruTel;Control;2;2021;170791
PeruTel;Prepaid;2;2021;178011
PeruTel;Control;2;2021;185851
PeruTel;Prepaid;2;2021;199119
PeruTel;Prepaid;2;2021;207501
PeruTel;Control;2;2021;208915
PeruTel;Postpaid;2;2021;211153
PeruTel;Control;2;2021;218423
PeruTel;Prepaid;2;2021;228936
PeruTel;Prepaid;2;2021;234079
PeruTel;Prepaid;2;2021;269574
PeruTel;Prepaid;2;2021;290990
PeruTel;Prepaid;2;2021;320609
PeruTel;Prepaid;2;2021;389033
PeruTel;Control;2;2021;516707
PeruTel;Prepaid;2;2021;1017864
PeruTel;Control;2;2021;1359511
PeruTel;Prepaid;2;2021;3167481
OrientTel;Postpaid;2;2021;1
OrientTel;Postpaid;2;2021;1
OrientTel;Postpaid;2;2021;3
OrientTel;Control;2;2021;15367
OrientTel;Control;2;2021;16398
OrientTel;Control;2;2021;17192
OrientTel;Prepaid;2;2021;18799
OrientTel;Control;2;2021;20597
OrientTel;Control;2;2021;24563
OrientTel;Control;2;2021;25281
OrientTel;Control;2;2021;26021
OrientTel;Prepaid;2;2021;26484
OrientTel;Prepaid;2;2021;28114
OrientTel;Prepaid;2;2021;31380
OrientTel;Prepaid;2;2021;31900
OrientTel;Control;2;2021;34006
OrientTel;Prepaid;2;2021;38638
OrientTel;Control;2;2021;40038
OrientTel;Prepaid;2;2021;43419
OrientTel;Control;2;2021;43880
OrientTel;Control;2;2021;47587
OrientTel;Prepaid;2;2021;50196
OrientTel;Control;2;2021;53544
OrientTel;Control;2;2021;55090
OrientTel;Prepaid;2;2021;61427
OrientTel;Control;2;2021;63765
OrientTel;Prepaid;2;2021;66992
OrientTel;Control;2;2021;70812
OrientTel;Control;2;2021;75803
OrientTel;Prepaid;2;2021;75877
OrientTel;Control;2;2021;78325
OrientTel;Control;2;2021;79579
OrientTel;Control;2;2021;80084
OrientTel;Control;2;2021;85410
OrientTel;Prepaid;2;2021;86601
OrientTel;Control;2;2021;96433
OrientTel;Control;2;2021;97070
OrientTel;Control;2;2021;99318
OrientTel;Prepaid;2;2021;104185
OrientTel;Prepaid;2;2021;108409
OrientTel;Control;2;2021;110215
OrientTel;Prepaid;2;2021;121374
OrientTel;Prepaid;2;2021;122985
OrientTel;Prepaid;2;2021;130634
OrientTel;Prepaid;2;2021;134951
OrientTel;Prepaid;2;2021;135658
OrientTel;Prepaid;2;2021;152842
OrientTel;Prepaid;2;2021;153842
OrientTel;Prepaid;2;2021;180358
OrientTel;Control;2;2021;186955
OrientTel;Prepaid;2;2021;196591
OrientTel;Prepaid;2;2021;226888
OrientTel;Control;2;2021;575504
OrientTel;Prepaid;2;2021;751398
OrientTel;Prepaid;2;2021;1962528
ComTel;Postpaid;3;2021;1245
ComTel;Postpaid;3;2021;1425
ComTel;Postpaid;3;2021;1549
ComTel;Postpaid;3;2021;2151
ComTel;Postpaid;3;2021;2373
ComTel;Postpaid;3;2021;2622
ComTel;Postpaid;3;2021;2751
ComTel;Postpaid;3;2021;3077
ComTel;Postpaid;3;2021;3432
ComTel;Postpaid;3;2021;3745
ComTel;Postpaid;3;2021;3906
ComTel;Postpaid;3;2021;3934
ComTel;Postpaid;3;2021;3959
ComTel;Postpaid;3;2021;4996
ComTel;Postpaid;3;2021;6586
ComTel;Postpaid;3;2021;7092
ComTel;Postpaid;3;2021;7402
ComTel;Postpaid;3;2021;7433
ComTel;Postpaid;3;2021;8757
ComTel;Postpaid;3;2021;9629
ComTel;Postpaid;3;2021;12273
ComTel;Postpaid;3;2021;13525
ComTel;Postpaid;3;2021;15225
ComTel;Control;3;2021;23671
ComTel;Postpaid;3;2021;24821
ComTel;Control;3;2021;26820
ComTel;Control;3;2021;29957
ComTel;Control;3;2021;30261
ComTel;Prepaid;3;2021;32206
ComTel;Control;3;2021;37069
ComTel;Prepaid;3;2021;37238
ComTel;Control;3;2021;41357
ComTel;Control;3;2021;41643
ComTel;Control;3;2021;43657
ComTel;Control;3;2021;45858
ComTel;Prepaid;3;2021;52575
ComTel;Control;3;2021;53426
ComTel;Prepaid;3;2021;57051
ComTel;Prepaid;3;2021;58179
ComTel;Control;3;2021;65212
ComTel;Control;3;2021;67555
ComTel;Control;3;2021;72040
ComTel;Prepaid;3;2021;87350
ComTel;Prepaid;3;2021;88952
ComTel;Control;3;2021;106609
ComTel;Postpaid;3;2021;106849
ComTel;Prepaid;3;2021;111581
ComTel;Prepaid;3;2021;113023
ComTel;Control;3;2021;114513
ComTel;Control;3;2021;116617
ComTel;Control;3;2021;118253
ComTel;Control;3;2021;119549
ComTel;Prepaid;3;2021;123302
ComTel;Control;3;2021;125990
ComTel;Prepaid;3;2021;133178
ComTel;Control;3;2021;140415
ComTel;Control;3;2021;142295
ComTel;Prepaid;3;2021;144963
ComTel;Prepaid;3;2021;146549
ComTel;Prepaid;3;2021;146928
ComTel;Prepaid;3;2021;154544
ComTel;Postpaid;3;2021;162438
ComTel;Control;3;2021;178840
ComTel;Prepaid;3;2021;200834
ComTel;Prepaid;3;2021;223978
ComTel;Prepaid;3;2021;225629
ComTel;Control;3;2021;247807
ComTel;Control;3;2021;264687
ComTel;Prepaid;3;2021;264776
ComTel;Prepaid;3;2021;272432
ComTel;Control;3;2021;322333
ComTel;Prepaid;3;2021;351992
ComTel;Prepaid;3;2021;387433
ComTel;Prepaid;3;2021;391437
ComTel;Prepaid;3;2021;421018
ComTel;Prepaid;3;2021;638680
ComTel;Control;3;2021;1680426
ComTel;Prepaid;3;2021;1804561
SurTel;Postpaid;3;2021;49
SurTel;Postpaid;3;2021;94
SurTel;Postpaid;3;2021;106
SurTel;Postpaid;3;2021;120
SurTel;Postpaid;3;2021;133
SurTel;Postpaid;3;2021;217
SurTel;Postpaid;3;2021;247
SurTel;Postpaid;3;2021;265
SurTel;Postpaid;3;2021;297
SurTel;Postpaid;3;2021;324
SurTel;Postpaid;3;2021;355
SurTel;Postpaid;3;2021;402
SurTel;Postpaid;3;2021;439
SurTel;Postpaid;3;2021;521
SurTel;Postpaid;3;2021;582
SurTel;Postpaid;3;2021;780
SurTel;Postpaid;3;2021;871
SurTel;Postpaid;3;2021;1050
SurTel;Postpaid;3;2021;1128
SurTel;Postpaid;3;2021;1436
SurTel;Postpaid;3;2021;1806
SurTel;Postpaid;3;2021;2155
SurTel;Postpaid;3;2021;2505
SurTel;Postpaid;3;2021;2520
SurTel;Control;3;2021;5267
SurTel;Control;3;2021;6063
SurTel;Control;3;2021;7778
SurTel;Prepaid;3;2021;8315
SurTel;Prepaid;3;2021;9873
SurTel;Control;3;2021;10322
SurTel;Control;3;2021;11543
SurTel;Prepaid;3;2021;12104
SurTel;Prepaid;3;2021;12123
SurTel;Control;3;2021;12814
SurTel;Prepaid;3;2021;14442
SurTel;Prepaid;3;2021;15088
SurTel;Control;3;2021;15936
SurTel;Control;3;2021;16358
SurTel;Prepaid;3;2021;17294
SurTel;Control;3;2021;17573
SurTel;Prepaid;3;2021;17579
SurTel;Control;3;2021;25944
SurTel;Prepaid;3;2021;28748
SurTel;Control;3;2021;30267
SurTel;Control;3;2021;32995
SurTel;Prepaid;3;2021;33532
SurTel;Control;3;2021;35177
SurTel;Prepaid;3;2021;35920
SurTel;Control;3;2021;41527
SurTel;Prepaid;3;2021;44058
SurTel;Postpaid;3;2021;45295
SurTel;Control;3;2021;47962
SurTel;Control;3;2021;48373
SurTel;Prepaid;3;2021;54088
SurTel;Prepaid;3;2021;58709
SurTel;Prepaid;3;2021;76594
SurTel;Control;3;2021;86496
SurTel;Control;3;2021;87348
SurTel;Prepaid;3;2021;91554
SurTel;Prepaid;3;2021;102713
SurTel;Control;3;2021;110191
SurTel;Control;3;2021;122036
SurTel;Control;3;2021;131781
SurTel;Prepaid;3;2021;150155
SurTel;Prepaid;3;2021;151390
SurTel;Prepaid;3;2021;152047
SurTel;Control;3;2021;154642
SurTel;Prepaid;3;2021;158989
SurTel;Control;3;2021;160121
SurTel;Control;3;2021;164207
SurTel;Prepaid;3;2021;178002
SurTel;Prepaid;3;2021;205444
SurTel;Prepaid;3;2021;210326
SurTel;Control;3;2021;297399
SurTel;Postpaid;3;2021;341052
SurTel;Prepaid;3;2021;1457475
SurTel;Prepaid;3;2021;1644623
SurTel;Control;3;2021;1715629
Others;Prepaid;3;2021;302
Others;Prepaid;3;2021;439
Others;Prepaid;3;2021;506
Others;Prepaid;3;2021;536
Others;Prepaid;3;2021;544
Others;Prepaid;3;2021;772
Others;Prepaid;3;2021;931
Others;Prepaid;3;2021;952
Others;Prepaid;3;2021;1085
Others;Prepaid;3;2021;1114
Others;Prepaid;3;2021;1301
Others;Prepaid;3;2021;1438
Others;Prepaid;3;2021;2019
Others;Prepaid;3;2021;2075
Others;Prepaid;3;2021;2086
Others;Prepaid;3;2021;2355
Others;Prepaid;3;2021;2356
Others;Prepaid;3;2021;2610
Others;Prepaid;3;2021;3290
Others;Prepaid;3;2021;3400
Others;Prepaid;3;2021;3575
Others;Prepaid;3;2021;4417
Others;Prepaid;3;2021;4864
Others;Prepaid;3;2021;6105
Others;Prepaid;3;2021;34113
Others;Prepaid;3;2021;60831
Others;Prepaid;3;2021;3
Others;Prepaid;3;2021;31
Others;Prepaid;3;2021;56
Others;Prepaid;3;2021;91
Others;Prepaid;3;2021;210
Others;Prepaid;3;2021;241
Others;Prepaid;3;2021;283
Others;Prepaid;3;2021;285
Others;Prepaid;3;2021;322
Others;Prepaid;3;2021;359
Others;Prepaid;3;2021;390
Others;Prepaid;3;2021;443
Others;Prepaid;3;2021;492
Others;Prepaid;3;2021;518
Others;Prepaid;3;2021;522
Others;Prepaid;3;2021;602
Others;Prepaid;3;2021;751
Others;Prepaid;3;2021;988
Others;Prepaid;3;2021;1121
Others;Prepaid;3;2021;1145
Others;Prepaid;3;2021;1178
Others;Prepaid;3;2021;1211
Others;Prepaid;3;2021;1408
Others;Prepaid;3;2021;1655
Others;Prepaid;3;2021;6418
PeruTel;Postpaid;3;2021;733
PeruTel;Postpaid;3;2021;1359
PeruTel;Postpaid;3;2021;1657
PeruTel;Postpaid;3;2021;1728
PeruTel;Postpaid;3;2021;2201
PeruTel;Postpaid;3;2021;2214
PeruTel;Postpaid;3;2021;3008
PeruTel;Postpaid;3;2021;3229
PeruTel;Postpaid;3;2021;3657
PeruTel;Postpaid;3;2021;3851
PeruTel;Postpaid;3;2021;3991
PeruTel;Postpaid;3;2021;4107
PeruTel;Postpaid;3;2021;4401
PeruTel;Postpaid;3;2021;6007
PeruTel;Postpaid;3;2021;6235
PeruTel;Prepaid;3;2021;6383
PeruTel;Control;3;2021;6522
PeruTel;Postpaid;3;2021;7191
PeruTel;Postpaid;3;2021;7788
PeruTel;Postpaid;3;2021;10068
PeruTel;Postpaid;3;2021;10367
PeruTel;Postpaid;3;2021;11559
PeruTel;Postpaid;3;2021;15995
PeruTel;Postpaid;3;2021;17491
PeruTel;Postpaid;3;2021;18479
PeruTel;Postpaid;3;2021;20457
PeruTel;Control;3;2021;20953
PeruTel;Control;3;2021;21804
PeruTel;Control;3;2021;28671
PeruTel;Control;3;2021;31568
PeruTel;Control;3;2021;32257
PeruTel;Control;3;2021;37186
PeruTel;Prepaid;3;2021;37699
PeruTel;Control;3;2021;49237
PeruTel;Prepaid;3;2021;50127
PeruTel;Control;3;2021;50302
PeruTel;Prepaid;3;2021;55796
PeruTel;Control;3;2021;60603
PeruTel;Prepaid;3;2021;62406
PeruTel;Control;3;2021;64271
PeruTel;Prepaid;3;2021;65184
PeruTel;Prepaid;3;2021;66483
PeruTel;Control;3;2021;73903
PeruTel;Control;3;2021;74012
PeruTel;Control;3;2021;81469
PeruTel;Prepaid;3;2021;89454
PeruTel;Prepaid;3;2021;89561
PeruTel;Control;3;2021;95741
PeruTel;Prepaid;3;2021;99591
PeruTel;Control;3;2021;108826
PeruTel;Control;3;2021;117208
PeruTel;Prepaid;3;2021;117879
PeruTel;Prepaid;3;2021;122424
PeruTel;Control;3;2021;134401
PeruTel;Control;3;2021;138578
PeruTel;Prepaid;3;2021;148527
PeruTel;Postpaid;3;2021;149154
PeruTel;Prepaid;3;2021;161773
PeruTel;Control;3;2021;165018
PeruTel;Prepaid;3;2021;171948
PeruTel;Control;3;2021;174621
PeruTel;Prepaid;3;2021;178706
PeruTel;Control;3;2021;189535
PeruTel;Prepaid;3;2021;206178
PeruTel;Postpaid;3;2021;210616
PeruTel;Prepaid;3;2021;211443
PeruTel;Control;3;2021;212936
PeruTel;Control;3;2021;221445
PeruTel;Prepaid;3;2021;240565
PeruTel;Prepaid;3;2021;242952
PeruTel;Prepaid;3;2021;273821
PeruTel;Prepaid;3;2021;294895
PeruTel;Prepaid;3;2021;327255
PeruTel;Prepaid;3;2021;395850
PeruTel;Control;3;2021;505174
PeruTel;Prepaid;3;2021;1064871
PeruTel;Control;3;2021;1399336
PeruTel;Prepaid;3;2021;3203180
OrientTel;Postpaid;3;2021;1
OrientTel;Postpaid;3;2021;1
OrientTel;Postpaid;3;2021;3
OrientTel;Control;3;2021;16344
OrientTel;Control;3;2021;16671
OrientTel;Prepaid;3;2021;18619
OrientTel;Control;3;2021;18829
OrientTel;Control;3;2021;21783
OrientTel;Control;3;2021;25893
OrientTel;Control;3;2021;25910
OrientTel;Control;3;2021;27046
OrientTel;Prepaid;3;2021;28430
OrientTel;Prepaid;3;2021;30983
OrientTel;Prepaid;3;2021;31915
OrientTel;Prepaid;3;2021;34175
OrientTel;Control;3;2021;35798
OrientTel;Control;3;2021;40375
OrientTel;Prepaid;3;2021;40399
OrientTel;Control;3;2021;45012
OrientTel;Prepaid;3;2021;46971
OrientTel;Control;3;2021;51050
OrientTel;Prepaid;3;2021;55351
OrientTel;Control;3;2021;55352
OrientTel;Control;3;2021;55872
OrientTel;Prepaid;3;2021;62377
OrientTel;Control;3;2021;65797
OrientTel;Prepaid;3;2021;71806
OrientTel;Control;3;2021;73811
OrientTel;Control;3;2021;79271
OrientTel;Prepaid;3;2021;80154
OrientTel;Control;3;2021;81053
OrientTel;Control;3;2021;83457
OrientTel;Control;3;2021;84298
OrientTel;Control;3;2021;88877
OrientTel;Prepaid;3;2021;92433
OrientTel;Control;3;2021;99978
OrientTel;Control;3;2021;101494
OrientTel;Control;3;2021;105798
OrientTel;Control;3;2021;112778
OrientTel;Prepaid;3;2021;113813
OrientTel;Prepaid;3;2021;114133
OrientTel;Prepaid;3;2021;127575
OrientTel;Prepaid;3;2021;129404
OrientTel;Prepaid;3;2021;137651
OrientTel;Prepaid;3;2021;145825
OrientTel;Prepaid;3;2021;146472
OrientTel;Prepaid;3;2021;161000
OrientTel;Control;3;2021;161502
OrientTel;Prepaid;3;2021;162828
OrientTel;Prepaid;3;2021;187806
OrientTel;Prepaid;3;2021;208100
OrientTel;Prepaid;3;2021;239122
OrientTel;Control;3;2021;588216
OrientTel;Prepaid;3;2021;806216
OrientTel;Prepaid;3;2021;1873505
ComTel;Postpaid;4;2021;1516
ComTel;Postpaid;4;2021;1523
ComTel;Postpaid;4;2021;1636
ComTel;Postpaid;4;2021;2333
ComTel;Postpaid;4;2021;2676
ComTel;Postpaid;4;2021;2864
ComTel;Postpaid;4;2021;2881
ComTel;Postpaid;4;2021;3289
ComTel;Postpaid;4;2021;3673
ComTel;Postpaid;4;2021;3843
ComTel;Postpaid;4;2021;4135
ComTel;Postpaid;4;2021;4866
ComTel;Postpaid;4;2021;5251
ComTel;Postpaid;4;2021;5819
ComTel;Postpaid;4;2021;6812
ComTel;Postpaid;4;2021;7370
ComTel;Postpaid;4;2021;7564
ComTel;Postpaid;4;2021;7835
ComTel;Postpaid;4;2021;8668
ComTel;Postpaid;4;2021;9750
ComTel;Postpaid;4;2021;12179
ComTel;Postpaid;4;2021;14119
ComTel;Postpaid;4;2021;15115
ComTel;Control;4;2021;24554
ComTel;Postpaid;4;2021;25111
ComTel;Control;4;2021;27510
ComTel;Control;4;2021;29593
ComTel;Prepaid;4;2021;31187
ComTel;Control;4;2021;31359
ComTel;Prepaid;4;2021;36773
ComTel;Control;4;2021;37317
ComTel;Control;4;2021;41412
ComTel;Control;4;2021;41439
ComTel;Control;4;2021;46485
ComTel;Control;4;2021;51226
ComTel;Prepaid;4;2021;52186
ComTel;Control;4;2021;54936
ComTel;Postpaid;4;2021;55205
ComTel;Prepaid;4;2021;56701
ComTel;Prepaid;4;2021;59165
ComTel;Control;4;2021;69159
ComTel;Control;4;2021;71339
ComTel;Control;4;2021;74458
ComTel;Prepaid;4;2021;86932
ComTel;Prepaid;4;2021;91952
ComTel;Prepaid;4;2021;110616
ComTel;Control;4;2021;110999
ComTel;Prepaid;4;2021;112584
ComTel;Control;4;2021;116229
ComTel;Control;4;2021;118204
ComTel;Control;4;2021;120421
ComTel;Prepaid;4;2021;121883
ComTel;Control;4;2021;122898
ComTel;Control;4;2021;132353
ComTel;Prepaid;4;2021;134772
ComTel;Prepaid;4;2021;142820
ComTel;Prepaid;4;2021;143394
ComTel;Control;4;2021;144603
ComTel;Prepaid;4;2021;145091
ComTel;Control;4;2021;146019
ComTel;Prepaid;4;2021;156816
ComTel;Postpaid;4;2021;164460
ComTel;Control;4;2021;182581
ComTel;Prepaid;4;2021;202198
ComTel;Prepaid;4;2021;218738
ComTel;Prepaid;4;2021;227335
ComTel;Control;4;2021;251828
ComTel;Prepaid;4;2021;265788
ComTel;Prepaid;4;2021;272918
ComTel;Control;4;2021;292501
ComTel;Control;4;2021;324201
ComTel;Prepaid;4;2021;351911
ComTel;Prepaid;4;2021;385186
ComTel;Prepaid;4;2021;392834
ComTel;Prepaid;4;2021;423298
ComTel;Prepaid;4;2021;677755
ComTel;Control;4;2021;1698109
ComTel;Prepaid;4;2021;1792045
SurTel;Postpaid;4;2021;48
SurTel;Postpaid;4;2021;89
SurTel;Postpaid;4;2021;104
SurTel;Postpaid;4;2021;115
SurTel;Postpaid;4;2021;126
SurTel;Postpaid;4;2021;217
SurTel;Postpaid;4;2021;235
SurTel;Postpaid;4;2021;256
SurTel;Postpaid;4;2021;283
SurTel;Postpaid;4;2021;313
SurTel;Postpaid;4;2021;337
SurTel;Postpaid;4;2021;382
SurTel;Postpaid;4;2021;420
SurTel;Postpaid;4;2021;496
SurTel;Postpaid;4;2021;557
SurTel;Postpaid;4;2021;759
SurTel;Postpaid;4;2021;826
SurTel;Postpaid;4;2021;1006
SurTel;Postpaid;4;2021;1070
SurTel;Postpaid;4;2021;1363
SurTel;Postpaid;4;2021;1713
SurTel;Postpaid;4;2021;2044
SurTel;Postpaid;4;2021;2376
SurTel;Postpaid;4;2021;2390
SurTel;Control;4;2021;5467
SurTel;Control;4;2021;6268
SurTel;Prepaid;4;2021;7429
SurTel;Prepaid;4;2021;8724
SurTel;Control;4;2021;9128
SurTel;Control;4;2021;10662
SurTel;Control;4;2021;11421
SurTel;Prepaid;4;2021;12232
SurTel;Control;4;2021;13127
SurTel;Prepaid;4;2021;13127
SurTel;Prepaid;4;2021;13989
SurTel;Control;4;2021;15434
SurTel;Prepaid;4;2021;15897
SurTel;Control;4;2021;16079
SurTel;Control;4;2021;18277
SurTel;Prepaid;4;2021;18732
SurTel;Prepaid;4;2021;18938
SurTel;Control;4;2021;25701
SurTel;Prepaid;4;2021;28290
SurTel;Control;4;2021;31283
SurTel;Control;4;2021;32308
SurTel;Prepaid;4;2021;34060
SurTel;Control;4;2021;35038
SurTel;Prepaid;4;2021;37135
SurTel;Control;4;2021;42216
SurTel;Postpaid;4;2021;42963
SurTel;Prepaid;4;2021;43763
SurTel;Control;4;2021;49168
SurTel;Control;4;2021;49196
SurTel;Prepaid;4;2021;53668
SurTel;Prepaid;4;2021;55045
SurTel;Prepaid;4;2021;70660
SurTel;Prepaid;4;2021;87447
SurTel;Control;4;2021;87655
SurTel;Control;4;2021;88479
SurTel;Prepaid;4;2021;102770
SurTel;Control;4;2021;108627
SurTel;Control;4;2021;121281
SurTel;Control;4;2021;131639
SurTel;Prepaid;4;2021;144922
SurTel;Control;4;2021;152839
SurTel;Prepaid;4;2021;154994
SurTel;Prepaid;4;2021;155648
SurTel;Prepaid;4;2021;158512
SurTel;Control;4;2021;159169
SurTel;Prepaid;4;2021;162508
SurTel;Control;4;2021;162823
SurTel;Prepaid;4;2021;193316
SurTel;Prepaid;4;2021;200880
SurTel;Control;4;2021;336422
SurTel;Postpaid;4;2021;341614
SurTel;Prepaid;4;2021;1405112
SurTel;Control;4;2021;1713159
SurTel;Prepaid;4;2021;1732874
Others;Prepaid;4;2021;253
Others;Prepaid;4;2021;320
Others;Prepaid;4;2021;426
Others;Prepaid;4;2021;447
Others;Prepaid;4;2021;513
Others;Prepaid;4;2021;680
Others;Prepaid;4;2021;732
Others;Prepaid;4;2021;830
Others;Prepaid;4;2021;859
Others;Prepaid;4;2021;979
Others;Prepaid;4;2021;1023
Others;Prepaid;4;2021;1047
Others;Prepaid;4;2021;1223
Others;Prepaid;4;2021;1512
Others;Prepaid;4;2021;1588
Others;Prepaid;4;2021;1618
Others;Prepaid;4;2021;1800
Others;Prepaid;4;2021;1965
Others;Prepaid;4;2021;2551
Others;Prepaid;4;2021;2703
Others;Prepaid;4;2021;3233
Others;Prepaid;4;2021;3506
Others;Prepaid;4;2021;5218
Others;Prepaid;4;2021;5265
Others;Prepaid;4;2021;31947
Others;Prepaid;4;2021;73428
Others;Prepaid;4;2021;3
Others;Prepaid;4;2021;26
Others;Prepaid;4;2021;53
Others;Prepaid;4;2021;120
Others;Prepaid;4;2021;220
Others;Prepaid;4;2021;262
Others;Prepaid;4;2021;301
Others;Prepaid;4;2021;342
Others;Prepaid;4;2021;369
Others;Prepaid;4;2021;374
Others;Prepaid;4;2021;428
Others;Prepaid;4;2021;513
Others;Prepaid;4;2021;530
Others;Prepaid;4;2021;541
Others;Prepaid;4;2021;568
Others;Prepaid;4;2021;570
Others;Prepaid;4;2021;885
Others;Prepaid;4;2021;1090
Others;Prepaid;4;2021;1231
Others;Prepaid;4;2021;1285
Others;Prepaid;4;2021;1304
Others;Prepaid;4;2021;1490
Others;Prepaid;4;2021;1558
Others;Prepaid;4;2021;1908
Others;Prepaid;4;2021;6770
PeruTel;Postpaid;4;2021;790
PeruTel;Postpaid;4;2021;1596
PeruTel;Postpaid;4;2021;1599
PeruTel;Postpaid;4;2021;1720
PeruTel;Postpaid;4;2021;2043
PeruTel;Postpaid;4;2021;2645
PeruTel;Postpaid;4;2021;3077
PeruTel;Postpaid;4;2021;3299
PeruTel;Postpaid;4;2021;3732
PeruTel;Postpaid;4;2021;3770
PeruTel;Postpaid;4;2021;3869
PeruTel;Postpaid;4;2021;3971
PeruTel;Postpaid;4;2021;4372
PeruTel;Postpaid;4;2021;6066
PeruTel;Postpaid;4;2021;6184
PeruTel;Postpaid;4;2021;6851
PeruTel;Control;4;2021;6857
PeruTel;Prepaid;4;2021;6895
PeruTel;Postpaid;4;2021;7565
PeruTel;Postpaid;4;2021;10308
PeruTel;Postpaid;4;2021;11834
PeruTel;Postpaid;4;2021;13489
PeruTel;Postpaid;4;2021;15298
PeruTel;Postpaid;4;2021;17254
PeruTel;Postpaid;4;2021;18302
PeruTel;Postpaid;4;2021;20365
PeruTel;Control;4;2021;22194
PeruTel;Control;4;2021;22728
PeruTel;Control;4;2021;28692
PeruTel;Control;4;2021;32211
PeruTel;Control;4;2021;32917
PeruTel;Control;4;2021;37333
PeruTel;Prepaid;4;2021;37565
PeruTel;Prepaid;4;2021;49435
PeruTel;Control;4;2021;49607
PeruTel;Control;4;2021;52513
PeruTel;Prepaid;4;2021;55379
PeruTel;Prepaid;4;2021;62406
PeruTel;Control;4;2021;63845
PeruTel;Control;4;2021;64741
PeruTel;Prepaid;4;2021;65859
PeruTel;Prepaid;4;2021;67375
PeruTel;Control;4;2021;74915
PeruTel;Control;4;2021;77055
PeruTel;Control;4;2021;84813
PeruTel;Prepaid;4;2021;88125
PeruTel;Prepaid;4;2021;88252
PeruTel;Control;4;2021;90952
PeruTel;Prepaid;4;2021;100641
PeruTel;Control;4;2021;108301
PeruTel;Prepaid;4;2021;116815
PeruTel;Prepaid;4;2021;123236
PeruTel;Control;4;2021;123748
PeruTel;Control;4;2021;137141
PeruTel;Control;4;2021;143356
PeruTel;Prepaid;4;2021;147538
PeruTel;Postpaid;4;2021;156295
PeruTel;Prepaid;4;2021;157989
PeruTel;Control;4;2021;164994
PeruTel;Prepaid;4;2021;172056
PeruTel;Control;4;2021;176468
PeruTel;Prepaid;4;2021;179197
PeruTel;Control;4;2021;189870
PeruTel;Prepaid;4;2021;206256
PeruTel;Postpaid;4;2021;212871
PeruTel;Prepaid;4;2021;213809
PeruTel;Control;4;2021;214877
PeruTel;Control;4;2021;223764
PeruTel;Prepaid;4;2021;242095
PeruTel;Prepaid;4;2021;244754
PeruTel;Prepaid;4;2021;267903
PeruTel;Prepaid;4;2021;291687
PeruTel;Prepaid;4;2021;323804
PeruTel;Prepaid;4;2021;385697
PeruTel;Control;4;2021;464081
PeruTel;Prepaid;4;2021;1069415
PeruTel;Control;4;2021;1411812
PeruTel;Prepaid;4;2021;3325446
OrientTel;Prepaid;4;2021;1872792
OrientTel;Prepaid;4;2021;796435
OrientTel;Control;4;2021;596154
OrientTel;Prepaid;4;2021;236848
OrientTel;Prepaid;4;2021;213849
OrientTel;Prepaid;4;2021;188221
OrientTel;Control;4;2021;179436
OrientTel;Prepaid;4;2021;165520
OrientTel;Prepaid;4;2021;163831
OrientTel;Prepaid;4;2021;147019
OrientTel;Prepaid;4;2021;146609
OrientTel;Prepaid;4;2021;138853
OrientTel;Prepaid;4;2021;131738
OrientTel;Prepaid;4;2021;125410
OrientTel;Prepaid;4;2021;117954
OrientTel;Prepaid;4;2021;115819
OrientTel;Control;4;2021;114261
OrientTel;Control;4;2021;108845
OrientTel;Control;4;2021;105260
OrientTel;Control;4;2021;103580
OrientTel;Prepaid;4;2021;93342
OrientTel;Control;4;2021;91117
OrientTel;Control;4;2021;87891
OrientTel;Control;4;2021;86038
OrientTel;Control;4;2021;81663
OrientTel;Control;4;2021;81638
OrientTel;Prepaid;4;2021;78020
OrientTel;Control;4;2021;76268
OrientTel;Prepaid;4;2021;72165
OrientTel;Control;4;2021;66414
OrientTel;Prepaid;4;2021;62620
OrientTel;Control;4;2021;58035
OrientTel;Prepaid;4;2021;56479
OrientTel;Control;4;2021;55189
OrientTel;Control;4;2021;52706
OrientTel;Prepaid;4;2021;46853
OrientTel;Control;4;2021;45213
OrientTel;Control;4;2021;40802
OrientTel;Prepaid;4;2021;39309
OrientTel;Control;4;2021;37623
OrientTel;Prepaid;4;2021;34167
OrientTel;Prepaid;4;2021;32326
OrientTel;Prepaid;4;2021;31397
OrientTel;Prepaid;4;2021;28114
OrientTel;Control;4;2021;27521
OrientTel;Control;4;2021;26960
OrientTel;Control;4;2021;26503
OrientTel;Control;4;2021;22605
OrientTel;Control;4;2021;19258
OrientTel;Prepaid;4;2021;18778
OrientTel;Control;4;2021;17396
OrientTel;Control;4;2021;16185
OrientTel;Postpaid;4;2021;3
OrientTel;Postpaid;4;2021;1
OrientTel;Postpaid;4;2021;1
ComTel;Postpaid;5;2021;1581
ComTel;Postpaid;5;2021;1678
ComTel;Postpaid;5;2021;1806
ComTel;Postpaid;5;2021;2518
ComTel;Postpaid;5;2021;2802
